id,rle_mask
cd134bd0dd,1 1111 1122 91 1225 89 1326 89 1428 88 1530 87 1632 86 1733 86 1834 86 1935 86 2036 86 2137 86 2238 86 2339 86 2439 87 2540 87 2640 88 2740 89 2840 90 2941 90 3042 90 3142 91 3243 91 3344 91 3445 91 3547 90 3650 88 3752 87 3853 87 3955 86 4056 86 4156 87 4257 87 4358 87 4459 87 4560 87 4662 86 4766 83 4869 81 4972 79 5075 77 5177 76 5279 75 5382 73 5485 71 5587 70 5689 69 5791 68 5893 67 5995 66 6097 65 6199 64 6301 63 6402 63 6504 62 6606 61 6708 60 6810 59 6912 58 7014 57 7116 56 7217 56 7319 55 7420 55 7522 54 7623 54 7725 53 7826 53 7927 53 8029 52 8131 51 8236 47 8340 44 8443 42 8545 41 8648 39 8751 37 8854 35 8957 33 9060 31 9163 29 9266 27 9371 23
cd34f93d5a,8 94 109 94 213 91 317 88 422 84 526 81 630 78 733 76 835 75 936 75 1037 75 1137 76 1236 78 1337 78 1438 78 1540 77 1641 77 1743 76 1846 74 1950 71 2054 68 2158 65 2260 64 2362 63 2464 62 2566 61 2668 60 2770 59 2872 58 2974 57 3076 56 3178 55 3281 53 3387 48 3494 42 3600 37 3708 10 3724 14 3833 6
cd3b8db4a0,2424 1 2520 6 2616 11 2711 17 2802 27 2897 33 2994 37 3090 42 3187 46 3283 51 3379 56 3476 60 3573 64 3669 69 3765 74 3860 80 3956 85 4052 90 4149 94 4245 5957
cd5168b2db,74 28 175 28 276 28 378 27 480 26 582 25 683 25 784 25 885 25 986 25 1087 25 1188 25 1289 25 1390 25 1491 25 1592 25 1693 25 1794 25 1895 25 1996 25 2097 25 2198 25 2299 25 2400 25 2501 25 2601 26 2702 26 2803 26 2903 27 3003 28 3104 28 3204 29 3304 30 3404 31 3505 31 3605 32 3706 32 3806 33 3907 33 4007 34 4107 35 4208 35 4309 35 4410 35 4510 36 4610 37 4711 37 4812 37 4913 37 5014 37 5115 37 5216 37 5316 38 5417 38 5518 38 5619 38 5719 39 5820 39 5921 39 6023 38 6124 38 6227 36 6329 35 6431 34 6532 34 6633 34 6733 35 6834 35 6935 35 7036 35 7136 36 7237 36 7337 37 7438 37 7539 37 7641 36 7742 36 7844 35 7945 35 8045 36 8146 36 8246 37 8346 38 8446 39 8545 41 8645 42 8744 44 8844 45 8944 46 9044 47 9145 47 9246 47 9347 47 9448 47 9548 48 9649 48 9750 48 9851 48 9952 48 10053 48 10154 48
cd570d2764,17 85 118 85 219 85 321 84 423 83 525 82 627 81 729 80 831 79 933 78 1035 77 1137 76 1239 75 1342 73 1444 72 1546 71 1648 70 1750 69 1853 67 1956 65 2059 63 2163 60 2266 58 2370 55 2473 53 2577 50 2681 47 2784 45 2887 43 2990 41 3092 40 3195 38 3298 36 3400 35 3503 33 3605 32 3707 31 3810 29 3912 28 4015 26 4117 25 4220 23 4322 22 4425 20 4527 19 4629 18 4732 16 4834 15 4937 13 5039 12 5142 10 5244 9 5346 8 5448 7 5550 6 5652 5 5754 4 5856 3 5958 2
cd7b5459c9,1 25 102 25 203 26 304 26 405 26 506 26 607 26 708 26 809 26 910 27 1011 27 1112 27 1213 27 1314 28 1415 28 1516 28 1617 28 1718 28 1819 28 1920 28 2021 28 2122 28 2223 28 2324 28 2425 28 2526 27 2627 27 2728 27 2829 27 2930 27 3031 27 3132 27 3233 26 3334 26 3435 26 3536 26 3637 26 3738 26 3839 26 3940 26 4041 26 4142 26 4243 26 4344 26 4445 26 4546 27 4647 27 4748 27 4849 27 4950 27 5051 28 5152 28 5253 28 5354 29 5455 29 5556 30 5657 30 5758 31 5859 31 5960 32 6061 33 6162 33 6263 34 6364 35 6465 36 6566 36 6667 37 6768 38 6869 39 6970 40 7071 41 7172 42 7273 43 7374 45 7475 46 7576 48 7677 49 7778 51 7879 53 7980 55 8081 57 8182 60 8283 63 8384 66 8485 69 8586 75 8687 79 8788 83 8889 86 8990 90 9091 92 9192 94 9293 96 9394 97 9495 99 9596 606
cd93859edc,3131 1 3228 5 3326 8 3425 10 3522 14 3616 21 3712 26 3807 32 3894 46 3990 51 4076 66 4169 1144 5325 85 5439 71 5556 54 5657 54 5758 54 5859 54 5960 54 6061 54 6162 54 6263 55 6364 55 6465 55 6566 56 6667 56 6768 57 6869 57 6970 57 7071 57 7172 56 7273 56 7374 56 7475 55 7576 55 7677 55 7778 55 7879 54 7980 54 8081 54 8182 53 8283 53 8384 52 8485 52 8586 51 8687 50 8788 48 8889 47 8990 45 9091 44 9192 43 9293 41 9394 40 9495 40 9596 39 9697 39 9798 38 9899 38 10000 38 10101 38
cdaa28bbd0,1 5249 5253 97 5354 96 5455 94 5556 93 5657 91 5758 90 5859 89 5960 87 6061 86 6162 84 6263 82 6364 80 6465 78 6566 76 6667 74 6768 72 6869 71 6970 69 7071 67 7172 66 7273 64 7374 63 7475 61 7576 59 7677 57 7778 55 7879 53 7980 51 8081 49 8182 47 8283 43 8384 41 8485 39 8586 36 8687 34 8788 31 8889 28 8990 26 9091 24 9192 22 9293 20 9394 17 9495 15 9596 13 9697 11 9798 9 9899 7 10000 5 10101 4
cdab88a890,1314 7 1415 12 1516 15 1617 22 1718 25 1819 27 1920 30 2021 33 2122 35 2223 36 2324 38 2425 40 2526 42 2627 44 2728 46 2829 47 2930 48 3031 50 3132 51 3233 53 3334 54 3435 56 3536 57 3637 58 3738 60 3839 61 3940 62 4041 64 4142 65 4243 67 4344 69 4445 70 4546 71 4647 72 4748 74 4849 75 4950 76 5051 77 5152 78 5253 80 5354 81 5455 82 5556 83 5657 85 5758 86 5859 88 5960 89 6061 91 6162 93 6263 94 6364 96 6465 98 6566 3636
cdb440a4e1,1 6441 6462 77 6566 71 6667 67 6768 65 6869 63 6970 62 7071 60 7172 58 7273 56 7374 54 7475 52 7576 51 7677 50 7778 49 7879 48 7980 47 8081 47 8182 46 8283 45 8384 44 8485 43 8586 43 8687 42 8788 41 8889 41 8990 40 9091 40 9192 39 9293 39 9394 39 9495 39 9596 39 9697 39 9798 39 9899 40 10000 40 10101 40
cdb488ab27,1 31 102 31 203 31 281 4 304 31 381 6 405 31 481 9 506 31 582 11 607 32 683 12 708 32 785 12 809 32 886 12 910 33 987 13 1011 33 1089 13 1112 33 1190 14 1213 33 1292 14 1314 33 1393 15 1415 34 1494 15 1516 34 1595 16 1617 34 1696 17 1718 35 1798 16 1819 35 1899 17 1920 35 2000 18 2021 36 2102 17 2122 36 2203 18 2223 37 2305 17 2324 37 2406 18 2425 38 2507 58 2609 57 2710 57 2811 58 2913 57 3014 57 3115 57 3216 58 3317 58 3419 58 3520 58 3622 58 3723 59 3825 58 3927 58 4028 59 4129 60 4231 60 4332 61 4434 61 4535 61 4637 61 4738 62 4840 62 4942 62 5043 62 5144 63 5245 64 5346 66 5447 67 5548 68 5649 69 5750 70 5851 70 5952 71 6053 72 6155 72 6256 7 6266 64 6359 5 6368 64 6471 63 6573 64 6675 64 6778 64 6880 65 6983 64 7086 63 7188 63 7290 63 7392 63 7495 62 7597 62 7699 62 7801 61 7904 60 8006 59 8108 58 8210 57 8312 56 8415 53 8517 52 8619 51 8722 49 8824 47 8926 45 9028 44 9130 42 9232 40 9334 38 9436 37 9538 35 9641 32 9743 31 9845 29 9947 27 10049 26 10150 26
cdbec42931,1 9 102 10 203 11 304 12 405 13 506 14 607 15 708 16 809 16 910 17 1011 18 1112 19 1213 20 1314 21 1415 22 1516 23 1617 24 1718 25 1819 26 1920 28 2021 30 2122 31 2223 33 2324 34 2425 35 2526 37 2627 39 2728 42 2829 45 2930 47 3031 49 3132 50 3233 53 3334 55 3435 56 3536 57 3637 59 3738 60 3839 61 3940 62 4041 64 4142 65 4243 66 4344 67 4445 68 4546 69 4647 69 4748 69 4849 69 4950 69 5051 70 5152 70 5253 70 5354 71 5455 72 5556 73 5657 74 5758 75 5859 76 5960 77 6061 78 6162 79 6263 80 6364 81 6465 82 6566 82 6667 83 6768 83 6869 84 6970 84 7071 84 7172 84 7273 84 7374 84 7475 84 7576 85 7677 85 7778 86 7879 87 7980 87 8081 88 8182 89 8283 90 8384 90 8485 91 8586 92 8687 92 8788 93 8889 93 8990 94 9091 94 9192 95 9293 95 9394 96 9495 97 9596 98 9697 98 9798 99 9899 100 10002 99 10104 98
cde2cf1ae9,11 75 112 75 213 74 313 74 414 73 516 71 617 70 719 68 820 67 922 65 1024 63 1125 62 1228 59 1331 57 1434 54 1536 52 1638 50 1740 48 1845 42 1947 39 2049 36 2150 34 2251 32 2352 30 2453 29 2553 28 2654 27 2754 27 2853 28 2952 29 3051 31 3151 32 3250 33 3349 34 3449 34 3548 35 3648 35 3747 35 3847 34 3946 33 4045 33 4144 33 4243 33 4344 31 4445 30 4546 28 4647 27 4748 26 4849 23 4950 20 5051 18 5152 16 5253 14 5354 13 5455 11 5556 10 5657 8 5758 7 5859 6 5960 5 6061 3 6162 2
cde797dd61,22 80 123 80 225 79 326 79 427 79 528 79 629 79 730 79 831 79 932 79 1033 79 1134 79 1235 79 1337 78 1438 78 1539 78 1640 78 1742 77 1843 77 1944 77 2045 77 2146 77 2247 77 2348 77 2449 77 2550 77 2651 77 2752 77 2853 77 2954 77 3055 77 3156 77 3257 77 3357 78 3458 78 3559 78 3660 78 3761 78 3862 78 3963 78 4064 78 4165 78 4266 78 4367 78 4468 78 4568 79 4669 79 4770 79 4871 79 4972 79 5073 79 5174 79 5275 79 5376 79 5477 79 5578 79 5679 79 5780 79 5881 79 5982 79 6083 79 6183 80 6284 80 6384 81 6485 81 6585 82 6686 82 6786 83 6886 84 6987 84 7088 84 7188 85 7289 85 7390 85 7490 86 7591 86 7691 87 7792 87 7892 88 7993 88 8094 88 8194 89 8295 89 8395 90 8495 91 8596 91 8696 92 8796 93 8896 94 8997 94 9097 95 9197 96 9297 97 9398 97 9498 98 9598 99 9698 504
ce00ad751e,60 42 161 42 263 41 365 40 467 39 569 38 671 37 773 36 876 34 978 33 1080 32 1182 31 1284 30 1387 28 1490 26 1592 25 1694 24 1797 22 1899 21 2000 21 2102 20 2204 19 2306 18 2408 17 2511 15 2614 13 2717 11 2820 9 2922 8 3024 7 3126 6 3228 5 3330 4 3431 4 3532 4 3633 4 3734 4 3835 4 3936 4 4037 4 4139 3 4240 3 4341 3 4443 2 4544 2 4646 1 5656 1 5756 2 5857 2 5957 3 6058 3 6159 3 6260 3 6361 3 6462 3 6563 3 6664 3 6764 4 6865 4 6965 5 7065 6 7165 7 7265 8 7364 10 7463 12 7561 15 7660 17 7759 19 7859 20 7958 22 8058 23 8159 23 8259 24 8360 24 8460 25 8561 25 8662 25 8763 25 8864 25 8964 26 9065 26 9166 26 9266 27 9367 27 9468 27 9568 28 9669 28 9769 29 9870 29 9970 30 10071 30 10171 31
ce04be18c5,3967 13 4069 21 4172 45 4276 50 4379 66 4482 64 4584 63 4686 62 4788 61 4890 60 4992 59 5093 59 5195 58 5296 58 5398 57 5498 58 5599 58 5699 59 5799 60 5900 60 6001 60 6102 60 6203 60 6303 61 6403 62 6504 62 6604 63 6704 64 6803 66 6903 67 7003 68 7103 69 7204 69 7305 69 7406 69 7507 69 7609 68 7710 68 7812 67 7917 63 8024 57 8129 53 8234 49 8340 44 8446 39 8552 34 8656 31 8760 28 8863 26 8966 24 9070 21 9172 20 9274 19 9376 18 9479 16 9581 15 9684 13 9786 12 9889 10 9992 8 10095 6 10197 5
ce2f737ee1,6075 9 6169 19 6263 30 6364 32 6465 34 6566 36 6667 38 6768 40 6869 42 6970 44 7071 45 7172 46 7273 47 7374 48 7475 49 7576 50 7677 52 7778 53 7879 54 7980 55 8081 56 8182 57 8283 59 8384 60 8485 61 8586 62 8687 62 8788 64 8889 65 8990 66 9091 66 9192 67 9293 67 9394 68 9495 69 9596 70 9697 71 9798 72 9899 73 10000 73 10101 74
ce36e2a0ae,1 5344 5349 91 5453 29 5503 35 5556 16 5614 22 5657 10 5758 8 5859 5 5960 2
ce3d0fa3fa,58 44 159 44 259 45 359 46 459 47 559 48 660 48 761 48 863 47 965 46 1068 44 1170 43 1273 41 1375 40 1477 39 1578 39 1680 38 1782 37 1884 36 1985 36 2087 35 2188 35 2290 34 2392 33 2493 33 2595 32 2696 32 2797 32 2897 33 2998 33 3098 34 3197 36 3296 38 3395 40 3494 42 3593 44 3692 46 3791 48 3891 49 3991 50 4092 50 4193 50 4294 50 4395 50 4497 49 4599 48 4701 47 4802 47 4904 46 5006 45 5109 43 5212 41 5314 40 5417 38 5520 36 5623 34 5726 32 5830 29 5933 27 6037 24 6142 20 6248 15 6353 11 6458 7 6563 3
ce4047f646,1 4036 4041 90 4142 81 4243 69 4344 67 4445 65 4546 63 4647 61 4748 60 4849 59 4950 57 5051 56 5152 54 5253 53 5354 51 5455 49 5556 47 5657 45 5758 42 5859 39 5960 34 6061 30 6162 26 6263 22 6364 20 6465 19 6566 18 6667 17 6768 16 6869 16 6970 16 7071 15 7172 15 7273 15 7374 15 7475 14 7576 14 7677 14 7778 12 7879 10 7980 8 8081 5
ce4593cd3e,7471 4 7571 5 7671 6 7771 7 7869 10 7964 16 8060 21 8156 26 8252 31 8349 35 8446 39 8543 43 8639 48 8734 54 8830 59 8926 64 9023 68 9120 72 9220 73 9321 73 9422 73 9524 72 9625 72 9727 71 9829 70 9932 68 10034 67 10135 67
ce47492e46,48 54 149 54 250 54 351 54 453 53 554 53 656 52 757 52 859 51 961 50 1063 49 1164 49 1266 48 1368 47 1470 46 1572 45 1674 44 1776 43 1878 42 1980 41 2081 41 2183 40 2286 38 2388 37 2490 36 2593 34 2695 33 2797 32 2900 30 3001 30 3103 29 3205 28 3307 27 3410 25 3512 24 3615 22 3717 21 3821 18 3925 15 4028 13 4132 10 4235 8 4339 5 4442 3
ce4ceaa5ed,3830 9 3921 19 3993 48 4087 55 4185 58 4284 60 4384 61 4483 63 4583 64 4683 65 4783 66 4883 67 4984 67 5084 68 5184 69 5285 69 5385 70 5485 71 5586 71 5687 71 5787 72 5888 72 5989 72 6090 72 6190 73 6291 73 6392 73 6493 73 6595 72 6696 72 6797 72 6898 72 6999 72 7100 72 7201 72 7302 72 7403 72 7503 73 7604 73 7705 73 7806 73 7906 74 8007 74 8108 74 8209 74 8309 75 8410 75 8511 75 8611 76 8712 76 8813 76 8913 77 9014 77 9115 77 9216 77 9317 77 9419 76 9520 76 9621 76 9722 76 9824 75 9925 75 10027 74 10128 74
ce53de2451,1 4 102 5 203 5 304 6 405 7 506 8 607 8 708 9 809 9 910 10 1011 10 1112 11 1213 11 1314 12 1415 12 1516 12 1617 13 1718 13 1819 14 1920 14 2021 15 2122 16 2223 16 2324 17 2425 17 2526 18 2564 4 2627 19 2664 6 2729 19 2764 9 2841 10 2864 13 2944 9 2963 26 3045 12 3062 34 3147 55 3249 56 3351 58 3453 59 3556 58 3658 58 3760 58 3862 57 3964 57 4066 56 4168 56 4270 56 4372 56 4474 56 4576 56 4679 55 4781 55 4882 56 4983 57 5084 58 5186 59 5287 61 5388 63 5490 65 5591 66 5693 65 5794 65 5896 64 5998 63 6099 63 6201 62 6303 61 6405 60 6507 59 6609 58 6711 57 6813 56 6915 55 7017 54 7119 53 7222 51 7324 50 7426 49 7527 49 7629 48 7731 47 7833 46 7934 46 8036 45 8138 44 8241 42 8343 41 8445 40 8546 40 8648 39 8751 37 8853 36 8955 35 9058 33 9161 31 9264 29 9367 27 9469 26 9572 24 9673 24 9775 23 9877 22 9978 22 10080 21 10181 21
ce61662084,704 4 801 8 898 12 993 18 1088 24 1185 28 1281 33 1377 38 1473 43 1571 46 1669 49 1766 53 1862 58 1960 61 2058 64 2156 67 2253 71 2351 74 2449 77 2547 80 2645 83 2743 86 2843 87 2942 89 3041 91 3140 93 3239 95 3338 6864
ce6314ca42,2989 10 3084 16 3182 19 3281 21 3380 23 3479 25 3578 29 3678 30 3778 32 3879 32 3980 33 4081 32 4182 32 4283 32 4385 31 4486 31 4588 30 4689 30 4790 30 4892 29 4993 29 5095 29 5197 28 5299 27 5401 26 5503 26 5605 25 5707 24 5809 24 5912 22 6014 21 6116 21 6217 21 6318 22 6419 22 6520 22 6621 22 6722 22 6823 22 6924 22 7025 23 7126 23 7227 24 7328 24 7429 25 7530 24 7631 24 7733 23 7834 23 7935 23 8037 23 8138 23 8240 22 8341 23 8442 23 8542 24 8643 24 8743 25 8842 27 8942 28 9041 30 9141 31 9240 33 9340 34 9440 35 9540 36 9640 37 9740 38 9840 38 9941 38 10041 39 10142 39
ce6a32fc51,47 33 148 33 249 33 351 33 453 33 555 33 657 32 759 32 860 32 962 32 1064 31 1166 31 1267 31 1369 31 1471 30 1573 29 1674 30 1776 29 1878 28 1980 27 2081 27 2183 26 2285 25 2387 24 2489 24 2591 23 2693 23 2795 23 2896 23 2998 23 3099 23 3200 23 3302 23 3403 23 3504 23 3606 22 3707 22 3807 23 3908 23 3940 2 4009 24 4041 4 4110 24 4142 6 4211 25 4243 7 4312 25 4344 8 4413 26 4445 9 4514 26 4546 10 4616 26 4647 11 4717 26 4748 12 4818 27 4849 13 4919 27 4950 13 5020 28 5051 14 5120 30 5152 15 5220 32 5253 17 5320 52 5420 55 5521 56 5622 57 5723 59 5824 60 5925 62 6026 63 6127 65 6228 66 6329 68 6431 68 6532 69 6634 68 6735 69 6836 69 6938 69 7040 68 7141 69 7243 68 7345 68 7447 67 7549 67 7651 66 7753 66 7854 67 7956 67 8058 68 8160 68 8263 67 8365 67 8467 67 8570 67 8671 68 8773 69 8875 69 8976 70 9078 70 9180 12 9196 55 9283 10 9299 54 9385 9 9402 53 9487 8 9505 52 9590 6 9608 50 9694 3 9710 50 9813 48 9915 48 10017 47 10119 46
ce6e39406d,73 29 173 30 270 34 368 37 465 41 562 45 659 49 756 53 849 61 945 66 1043 69 1140 73 1235 79 1332 83 1430 86 1528 89 1623 4438 6078 84 6184 79 6293 71 6402 63 6521 45 6644 23 6763 5
ce78d7d613,1 33 37 6 102 34 137 8 203 44 304 45 405 45 506 46 607 46 708 47 809 48 910 48 1011 49 1112 49 1213 50 1314 50 1419 47 1523 44 1630 38 1734 36 1837 34 1940 33 2043 31 2146 30 2248 30 2350 29 2452 29 2554 29 2656 28 2758 28 2861 27 2963 26 3065 25 3166 25 3268 24 3369 24 3471 24 3573 23 3674 23 3775 23 3876 23 3976 24 4077 24 4178 23 4278 23 4379 23 4479 23 4580 22 4680 22 4780 22 4881 21 4981 20 5082 19 5183 17 5283 17 5383 17 5483 17 5583 17 5683 17 5781 19 5880 21 5979 22 6078 23 6178 22 6278 22 6379 21 6480 20 6581 20 6681 20 6782 19 6883 19 6984 19 7086 18 7187 18 7288 19 7390 19 7491 19 7592 20 7692 21 7792 23 7893 24 7993 25 8094 26 8196 25 8298 24 8399 24 8501 23 8602 23 8703 23 8804 23 8905 23 9006 23 9107 23 9207 24 9308 24 9409 24 9509 25 9608 26 9708 27 9808 28 9909 27 10010 26 10110 27
ce7bb8f52b,72 30 173 30 273 31 372 33 472 34 572 35 671 37 771 38 871 39 970 41 1070 42 1169 44 1269 45 1368 47 1467 49 1567 50 1666 52 1765 54 1865 55 1964 57 2063 59 2163 60 2262 62 2362 63 2461 65 2560 67 2659 69 2759 70 2859 71 2959 72 3059 73 3158 75 3258 76 3358 77 3458 78 3558 79 3658 80 3757 82 3857 83 3957 84 4056 86 4155 88 4255 89 4354 91 4454 92 4553 94 4652 96 4752 97 4852 5350
ce7de72524,1 39 102 39 203 40 304 41 405 43 506 44 607 44 708 45 809 45 910 45 1011 45 1112 45 1213 45 1314 45 1415 45 1516 45 1617 45 1718 45 1819 45 1920 45 2021 45 2122 45 2223 45 2324 45 2425 46 2526 46 2627 46 2728 47 2829 48 2930 49 3031 50 3132 50 3233 50 3334 51 3435 52 3536 54 3637 56 3738 57 3839 59 3940 59 4041 60 4142 60 4243 61 4344 63 4445 65 4546 67 4647 70 4748 73 4849 75 4950 75 5051 74 5152 74 5253 72 5354 71 5455 69 5556 67 5657 66 5758 64 5859 63 5960 61 6061 60 6162 58 6263 57 6364 56 6465 54 6566 53 6667 51 6768 49 6869 47 6970 45 7071 43 7172 41 7273 40 7374 38 7475 36 7576 35 7677 33 7778 32 7879 30 7980 28 8081 27 8182 26 8283 26 8384 26 8485 25 8586 25 8687 24 8788 23 8889 22 8990 21 9091 20 9192 20 9293 19 9394 19 9495 19 9596 18 9697 18 9798 18 9899 18 10000 17 10101 17
ce900e9c54,3131 1 3228 5 3326 8 3424 11 3523 13 3622 15 3721 17 3819 20 3918 22 4016 25 4113 29 4212 31 4312 32 4412 33 4514 32 4616 31 4717 31 4819 30 4920 30 5020 31 5121 31 5222 31 5323 31 5423 32 5522 34 5622 35 5722 36 5823 36 5923 37 6023 38 6124 38 6224 39 6325 39 6425 40 6526 40 6627 40 6728 40 6828 41 6929 41 7030 41 7131 41 7232 41 7334 40 7436 39 7538 38 7639 38 7740 38 7841 38 7943 37 8044 37 8146 36 8248 35 8350 34 8451 34 8553 33 8654 33 8755 33 8856 33 8957 33 9060 31 9162 30 9263 30 9365 29 9466 29 9567 29 9669 28 9770 28 9871 28 9972 28 10072 29 10173 29
ceab85e43a,6364 2 6465 6 6566 10 6667 12 6768 15 6869 17 6970 19 7071 21 7172 23 7273 25 7374 26 7475 28 7576 29 7677 30 7778 32 7879 33 7980 34 8081 35 8182 36 8283 37 8384 39 8485 39 8586 41 8687 42 8788 43 8889 44 8990 45 9091 46 9192 47 9293 48 9394 49 9495 50 9596 51 9697 51 9798 52 9899 53 10000 53 10101 53
ceb58f3460,1 605 607 98 708 98 809 97 910 96 1011 95 1112 94 1213 93 1314 92 1415 91 1516 89 1617 88 1718 87 1819 86 1920 85 2021 84 2122 83 2223 82 2324 81 2425 81 2526 80 2627 79 2728 78 2829 77 2930 77 3031 76 3132 75 3233 74 3334 74 3435 73 3536 72 3637 72 3738 71 3839 71 3940 70 4041 70 4142 69 4243 68 4344 68 4445 67 4546 66 4647 65 4748 64 4849 63 4950 62 5051 61 5152 60 5253 58 5354 57 5455 56 5556 54 5657 53 5758 52 5859 51 5960 50 6061 49 6162 48 6263 47 6364 46 6465 46 6566 46 6667 45 6768 45 6869 44 6970 44 7071 44 7172 44 7273 45 7374 45 7475 46 7576 46 7677 47 7778 48 7879 49 7980 50 8081 51 8182 52 8283 53 8384 54 8485 54 8586 55 8687 56 8788 57 8889 58 8990 58 9091 59 9192 60 9293 60 9394 60 9495 61 9596 60 9697 60 9798 60 9899 60 10000 59 10101 59
ceba75e611,2525 1 2624 3 2723 5 2823 6 2922 8 3021 10 3121 11 3222 11 3322 12 3421 14 3520 16 3619 18 3718 20 3818 21 3917 23 4016 25 4116 26 4216 27 4316 28 4416 29 4516 30 4616 31 4715 33 4815 34 4915 35 5014 37 5114 38 5214 39 5315 39 5417 38 5518 38 5620 37 5721 37 5821 38 5922 38 6022 39 6122 40 6223 40 6324 40 6424 41 6525 41 6626 41 6727 41 6828 41 6929 41 7030 41 7131 41 7232 41 7333 41 7434 41 7536 40 7637 40 7737 41 7838 41 7939 41 8040 41 8141 41 8242 41 8343 41 8444 41 8544 42 8645 42 8746 42 8847 42 8949 41 9050 41 9152 40 9253 40 9354 40 9455 40 9557 39 9658 39 9759 39 9861 38 9962 38 10064 37 10165 37
cebd6f3ebb,3435 1 3536 11 3637 16 3738 19 3839 24 3940 29 4041 34 4142 37 4243 40 4344 44 4445 48 4546 52 4647 57 4748 62 4849 72 4950 77 5051 81 5152 86 5253 93 5354 96 5455 4747
cecb9a3bd3,74 28 176 27 277 27 379 26 481 25 582 25 684 24 786 23 887 23 989 22 1091 21 1192 21 1294 20 1395 20 1496 20 1598 19 1699 19 1800 19 1901 19 2001 20 2100 22 2200 23 2300 24 2400 25 2500 26 2601 26 2703 25 2804 25 2905 25 3005 26 3105 27 3205 28 3304 30 3404 31 3503 33 3603 34 3703 35 3803 36 3903 37 4002 39 4102 40 4203 40 4304 40 4404 41 4505 41 4606 41 4707 41 4807 42 4907 43 5007 44 5107 45 5206 47 5306 48 5406 49 5505 51 5604 53 5702 56 5801 58 5900 60 5998 63 6096 66 6194 69 6293 71 6391 74 6489 77 6587 80 6685 83 6783 86 6881 89 6979 92 7078 94 7180 93 7282 92 7384 91 7487 89 7589 88 7692 86 7795 84 7897 83 7998 83 8100 82 8201 82 8302 82 8402 83 8502 84 8601 86 8701 87 8801 88 8901 89 9001 90 9102 90 9202 91 9301 93 9400 95 9498 704
ced71f3641,1 4442 4445 90 4546 86 4647 78 4748 72 4849 67 4950 54 5051 38 5093 3 5152 30 5253 24 5354 20 5455 16 5556 12 5657 9 5758 6 5859 2
cedb73a437,1 5353 5366 89 5478 78 5589 68 5698 60 5806 53 5913 47 6021 40 6132 30 6236 27 6339 25 6441 24 6543 23 6645 22 6747 21 6848 21 6950 20 7054 17 7161 11 7267 6
cede9158fa,1 20 102 20 203 20 304 20 405 20 506 20 607 20 708 20 809 20 910 19 1011 19 1112 19 1213 19 1314 19 1415 20 1516 20 1617 20 1718 21 1819 21 1920 22 2021 22 2122 22 2223 23 2324 23 2425 24 2526 24 2627 24 2728 24 2829 25 2930 25 3031 25 3132 25 3233 25 3334 25 3435 25 3536 25 3637 25 3738 25 3839 25 3940 25 4041 25 4142 25 4243 25 4344 25 4445 25 4546 25 4647 25 4748 26 4849 26 4950 26 5051 26 5152 26 5254 25 5359 20 5463 3 5471 5
cf023db098,73 29 173 30 274 30 374 31 474 32 574 33 674 34 773 36 873 37 972 39 1072 40 1171 42 1271 43 1370 45 1469 47 1569 48 1669 49 1768 51 1868 52 1967 54 2066 56 2165 58 2264 60 2363 62 2462 64 2561 66 2661 67 2760 69 2860 70 2959 72 3058 74 3157 76 3256 78 3355 80 3455 81 3554 83 3653 85 3753 86 3853 87 3950 91 4049 93 4148 95 4247 97 4347 98 4447 5755
cf063b6a84,1 5552 5556 94 5657 91 5758 86 5859 81 5960 76 6061 73 6162 69 6263 65 6364 61 6465 58 6566 56 6667 54 6768 54 6869 53 6970 53 7071 53 7172 52 7273 50 7374 48 7475 47 7576 46 7677 45 7778 44 7879 44 7980 44 8081 44 8182 44 8283 43 8384 43 8485 43 8586 41 8687 39 8788 38 8889 36 8990 35 9091 34 9192 34 9293 33 9394 32 9495 32 9596 31 9697 29 9798 28 9899 27 10000 26 10101 26
cf14982a21,1 66 102 66 203 66 304 66 405 66 506 66 607 66 708 66 809 66 910 66 1011 66 1112 66 1213 66 1314 66 1415 66 1516 67 1617 67 1718 67 1819 67 1920 67 2021 67 2122 67 2223 67 2324 66 2425 66 2526 66 2627 66 2728 66 2829 66 2930 66 3031 66 3132 65 3233 65 3334 65 3435 65 3536 65 3637 65 3738 65 3839 65 3940 64 4041 64 4142 64 4243 64 4344 64 4445 64 4546 64 4647 63 4748 63 4849 63 4950 63 5051 62 5152 62 5253 62 5354 61 5455 61 5556 60 5657 60 5758 59 5859 58 5960 58 6061 57 6162 56 6263 56 6364 55 6465 55 6566 54 6667 54 6768 54 6869 53 6970 53 7071 52 7172 52 7273 52 7374 51 7475 51 7576 50 7677 50 7778 49 7879 48 7980 48 8081 47 8182 47 8283 46 8384 46 8485 46 8586 46 8687 46 8788 46 8889 46 8990 46 9091 46 9192 46 9293 46 9394 46 9495 46 9596 46 9697 46 9798 46 9899 45 10000 45 10101 45
